IRMA System ID,Publication Title,OUTLET,CHRPUBLICATIONYEAR,PUBLICATION_CATEGORY,FORCODE1,FORCODE2,FORCODE3,EID,SCOPUS_ID,DESCRIPTION,DOI,STAFFNUMBER,NAME,Author Faculty,Author School,Author Department,Division_1,Group_1,Division_id_1,Group_id_1,Confidence_1,Division_2,Group_2,Division_id_2,Group_id_2,Confidence_2,Division_3,Group_3,Division_id_3,Group_id_3,Confidence_3,Division_match_1,Division_match_2,Division_match_3,Any_Division_Match,Group_match_1,Group_match_2,Group_match_3,Any_Group_Match
1002193xPUB2,Access to Majority Language and Educational Outcomes: South Asian Background Students in Postcolonial Hong Kong,"Diaspora, Indigenous, and Minority Education",2010,C1 - Refereed Journal articles,470303.0,,,2-s2.0-79960628134,,,10.1080/15595690903442256,1002193,Linda (Tie Hua) Tsung,Faculty of Arts and Social Sciences,School of Languages and Cultures,Discipline of Chinese Studies,Education,Education systems,390000,390300,0.877,Education,"Education policy, sociology and philosophy",390000.0,390200.0,0.789,Education,Specialist studies in education,390000.0,390400.0,0.737,False,False,False,False,False,False,False,False
1002193xPUB3,"Dilemmas of identity, language and culture in higher education in China",Asia Pacific Journal of Education,2010,C1 - Refereed Journal articles,390108.0,470303.0,,2-s2.0-77951062859,,,10.1080/02188790903503593,1002193,Linda (Tie Hua) Tsung,Faculty of Arts and Social Sciences,School of Languages and Cultures,Discipline of Chinese Studies,Education,"Education policy, sociology and philosophy",390000,390200,0.856,Education,Education systems,390000.0,390300.0,0.845,"Language, Communication And Culture",Cultural studies,470000.0,470200.0,0.617,True,True,True,True,False,False,False,False
1002251xPUB4,The Confusion in Defining Plagiarism in Legal Education and Legal Practice in Australia,Journal of Commonwealth Law and Legal Education,2009,C1 - Refereed Journal articles,480505.0,,,2-s2.0-70749150203,,,10.1080/14760400903354507,1002251,Mary Wyburn,University of Sydney Business School,Sydney Business School,Business Law,Law And Legal Studies,Law in context,480000,480400,0.82,Education,Education systems,390000.0,390300.0,0.819,Law And Legal Studies,Legal systems,480000.0,480500.0,0.764,True,False,True,True,False,False,True,True
1002300xPUB9,Introduction: Plato's Music,Literature and Aesthetics,2009,C1 - Refereed Journal articles,500208.0,500301.0,,,,,,1002300,Eugenio (Rick) Benitez,Faculty of Arts and Social Sciences,School of Humanities,Discipline of Philosophy,Creative Arts And Writing,Music,360000,360300,0.739,Education,Curriculum and pedagogy,390000.0,390100.0,0.584,Philosophy And Religious Studies,History and philosophy of specific fields,500000.0,500200.0,0.557,False,False,True,True,False,False,True,True
1002316xPUB23,Effect of parent selection and sibling rivalry on building-block assembly,Natural Computing,2010,C1 - Refereed Journal articles,490304.0,,,2-s2.0-77949913715,,,10.1007/s11047-009-9108-1,1002316,Leon Poladian,Faculty of Science,School of Mathematics and Statistics,Mathematics & Statistics,Biological Sciences,Genetics,310000,310500,0.804,Biological Sciences,Evolutionary biology,310000.0,310400.0,0.638,Psychology,Biological psychology,520000.0,520200.0,0.614,False,False,False,False,False,False,False,False
1002356xPUB33,Permeability Predictions for Woven Fabric Preforms,Journal of Composite Materials,2010,C1 - Refereed Journal articles,401609.0,490206.0,,2-s2.0-77953105356,,,10.1177/0021998309355888,1030836,Zuorong Chen,Faculty of Engineering,"School of Aerospace, Mechanical and Mechatronic Engineering","Aerospace, Mechanical and Mechatronic Engineering",Physical Sciences,Condensed matter physics,510000,510400,0.639,,,,,,,,,,,False,False,False,False,False,False,False,False
1002383xPUB478,The difference between standing and sitting in 3 different seat inclinations on abdominal muscle activity and chest and abdominal expansion in woodwind and brass musicians,Frontiers in Psychology,2014,C1 - Refereed Journal articles,420703.0,320899.0,,,,,10.3389/fpsyg.2014.00913,1018377,Bronwen Ackermann,Faculty of Medicine and Health,School of Medical Sciences,School of Medical Sciences: Biomedical Sciences,Physical Sciences,Medical and biological physics,510000,510500,0.467,,,,,,,,,,,False,False,False,False,False,False,False,False
1002470xPUB51,"Numerical simulation of solid suspension via mechanical agitation: effect of the modelling approach, turbulence model and hindered settling drag law",International Journal of Computational Fluid Dynamics,2009,C1 - Refereed Journal articles,401904.0,,,2-s2.0-62349129016,,,10.1080/10618560802680211,1002470,David Fletcher,Faculty of Engineering,School of Chemical and Biomolecular Engineering,Chemical & Biomolecular Engineering,Physical Sciences,Condensed matter physics,510000,510400,0.872,Mathematical Sciences,Numerical and computational mathematics,490000.0,490300.0,0.695,,,,,,False,False,False,False,False,False,False,False
1002514xPUB405,A novel technique for the optimal design of offshore wind farm electrical layout,Journal of Modern Power Systems and Clean Energy,2013,C1 - Refereed Journal articles EXT,400803.0,,,2-s2.0-84932169981,,,10.1007/s40565-013-0035-x,1004928,Zhao Yang Joe Dong,Faculty of Engineering,School of Electrical and Information Engineering,Electrical and Information Engineering,Engineering,Electrical engineering,400000,400800,0.95,Built Environment And Design,Design,330000.0,330300.0,0.796,Engineering,Engineering practice and education,400000.0,401000.0,0.689,True,False,True,True,True,False,False,True
1002514xPUB435,The uncertainty and its influence of wind generated power on power system transient stability under different penetration,2014 International Conference on Power System Technology (POWERCON 2014),2014,E1 - Conference proceeding,400803.0,,,2-s2.0-84925235973,,,10.1109/POWERCON.2014.6993813,1136919,Jin Ma,Faculty of Engineering,School of Electrical and Information Engineering,Electrical and Information Engineering,Engineering,Electrical engineering,400000,400800,0.695,,,,,,,,,,,True,False,False,True,True,False,False,True
1002574xPUB120,Anti-Inflammatory Nutraceuticals and Herbal Medicines for the Management of Metabolic Syndrome,"Chronic Inflammation: Molecular Pathophysiology, Nutritional and Therapeutic Interventions",2012,B1 - Book Chapter - Commercial pub,321402.0,420899.0,,,,,10.1201/b12696-28,1002361,George Qian Li,Faculty of Medicine and Health,Sydney Pharmacy School,Pharmacy,Health Sciences,"Traditional, complementary and integrative medicine",420000,420800,0.872,Health Sciences,Allied health and rehabilitation science,420000.0,420100.0,0.688,,,,,,True,True,False,True,True,False,False,True
1002574xPUB36,"Factors Predicting the Recommendations of
General Practitioners on Herbal Therapies and
Dietary Supplements to Patients",Journal of Complementary and Integrative Medicine,2010,C1 - Refereed Journal articles,321402.0,420899.0,,2-s2.0-77957743837,,,10.2202/1553-3840.1370,1002511,Ines Krass,Faculty of Medicine and Health,Sydney Pharmacy School,Pharmacy,Health Sciences,Health services and systems,420000,420300,0.866,Health Sciences,"Traditional, complementary and integrative medicine",420000.0,420800.0,0.815,Biomedical And Clinical Sciences,Clinical sciences,320000.0,320200.0,0.778,True,True,True,True,False,True,False,True
1002574xPUB37,Are inertia and calculative commitment distinct constructs? An empirical study in the financial services sector,International Journal of Bank Marketing,2010,C1 - Refereed Journal articles,350606.0,321403.0,,2-s2.0-78049520570,,,10.1108/02652321011085202,1049907,Lesley White,Faculty of Medicine and Health,Sydney Pharmacy School,Pharmacy,Economics,Econometrics,380000,380200,0.571,Mathematical Sciences,Numerical and computational mathematics,490000.0,490300.0,0.544,,,,,,False,False,False,False,False,False,False,False
1002574xPUB38,Antidepressant Activity of the Extracts of Three Hypericum species Native to China,"Comprehensive Bioactive Natural Products. Vol 2: Efficacy, Safety & Clinical Evaluation I",2010,B1 - Book Chapter - Commercial pub,420899.0,321401.0,,,,,,1002361,George Qian Li,Faculty of Medicine and Health,Sydney Pharmacy School,Pharmacy,Biological Sciences,Plant biology,310000,310800,0.853,Chemical Sciences,Medicinal and biomolecular chemistry,340000.0,340400.0,0.599,,,,,,False,False,False,False,False,False,False,False
1002574xPUB39,Effects of Hydroalcoholic Extracts of Four Chinese Hypericum species on Learning and Memory in Mice,"Comprehensive Bioactive Natural Products. Vol 3: Efficacy, Safety & Clinical Evaluation II",2010,B1 - Book Chapter - Commercial pub,321401.0,420899.0,,,,,,1002361,George Qian Li,Faculty of Medicine and Health,Sydney Pharmacy School,Pharmacy,Biological Sciences,Plant biology,310000,310800,0.781,Biological Sciences,Zoology,310000.0,310900.0,0.569,,,,,,False,False,False,False,False,False,False,False
1002574xPUB40,Quality Control Methods for Herbal Medicines,Comprehensive Bioactive Natural Products. Vol 8: Quality Control & Standardization,2010,B1 - Book Chapter - Commercial pub,420899.0,321403.0,,,,,,1002361,George Qian Li,Faculty of Medicine and Health,Sydney Pharmacy School,Pharmacy,Health Sciences,"Traditional, complementary and integrative medicine",420000,420800,0.559,Biomedical And Clinical Sciences,Pharmacology and pharmaceutical sciences,320000.0,321400.0,0.548,Health Sciences,Health services and systems,420000.0,420300.0,0.461,True,True,True,True,True,True,False,True
1002574xPUB41,Evaluation of Biological Activity in Quality Control of Herbal Medicines,Comprehensive Bioactive Natural Products. Vol 8: Quality Control & Standardization,2010,B1 - Book Chapter - Commercial pub,420899.0,,,,,,,1002361,George Qian Li,Faculty of Medicine and Health,Sydney Pharmacy School,Pharmacy,Biomedical And Clinical Sciences,Pharmacology and pharmaceutical sciences,320000,321400,0.847,Biomedical And Clinical Sciences,Medical biotechnology,320000.0,320600.0,0.746,Biological Sciences,Plant biology,310000.0,310800.0,0.705,False,False,False,False,False,False,False,False
1002587xPUB37,Modulatory Effect of Raloxifene and Estrogen on the Metabolic Action of Growth Hormone in Hypopituitary Women,The Journal of Clinical Endocrinology and Metabolism,2010,C1 - Refereed Journal articles,320899.0,,,2-s2.0-77952761674,,,10.1210/jc.2009-2743,1002587,Robert Baxter,Faculty of Medicine and Health,FMH Centres and Institutes,Kolling Institute,Biological Sciences,Biochemistry and cell biology,310000,310100,0.45,,,,,,,,,,,False,False,False,False,False,False,False,False
1002602xPUB26,"Bi-temporal characterization of land surface temperature in relation to impervious surface area, NDVI and NDBI, using a sub-pixel image analysis",International Journal of Applied Earth Observation and Geoinformation,2009,C1 - Refereed Journal articles,370106.0,370901.0,,2-s2.0-67349094531,,,10.1016/j.jag.2009.03.001,1002602,Inakwu Odeh,Faculty of Science,School of Life and Environmental Sciences (SOLES),School of Life and Environmental Sciences (SOLES),Earth Sciences,Physical geography and environmental geoscience,370000,370900,0.887,Earth Sciences,Geology,370000.0,370500.0,0.853,Earth Sciences,Geophysics,370000.0,370600.0,0.742,True,True,True,True,True,False,False,True
1002774xPUB19,Response of cucumber seedlings fertilized with fish effluent to Azospirillum brasilense,International Journal of Vegetable Science,2016,C1 - Refereed Journal articles,300100.0,,,2-s2.0-84950146770,,,10.1080/19315260.2014.967433,1124140,Jonathan Mangmang,Faculty of Science,Faculty of Science Defunct Accounts,Plant & Food Sciences,Biological Sciences,Plant biology,310000,310800,0.925,"Agricultural, Veterinary And Food Sciences","Agriculture, land and farm management",300000.0,300200.0,0.869,"Agricultural, Veterinary And Food Sciences",Agricultural biotechnology,300000.0,300100.0,0.834,False,True,True,True,False,False,True,True
1002774xPUB2,Adaptive sampling applied to blast-hole drilling in surface mining,International Journal of Rock Mechanics and Mining Sciences,2015,C1 - Refereed Journal articles,401905.0,370508.0,,2-s2.0-84924663697,,,10.1016/j.ijrmms.2015.01.009,1111560,Nasir Ahsan,Faculty of Engineering,"School of Aerospace, Mechanical and Mechatronic Engineering",Australian Centre for Field Robotics,Engineering,Engineering practice and education,400000,401000,0.692,Engineering,Resources engineering and extractive metallurgy,400000.0,401900.0,0.667,Engineering,Geomatic engineering,400000.0,401300.0,0.654,True,True,True,True,False,True,False,True
1002812xPUB4,Predictors of the use of Complementary and Alternative Medicine (CAM) by women at high risk for breast cancer,European Journal of Cancer,2009,C1 - Refereed Journal articles,420899.0,321199.0,,2-s2.0-60349089549,,,10.1016/j.ejca.2008.09.023,1002812,Melanie Price,Faculty of Science,School of Psychology,Psychology,Health Sciences,"Traditional, complementary and integrative medicine",420000,420800,0.874,Health Sciences,Epidemiology,420000.0,420200.0,0.795,Health Sciences,Allied health and rehabilitation science,420000.0,420100.0,0.721,True,True,True,True,True,False,False,True
1003047xPUB460,Towards a Generic Platform for Indoor Positioning using Existing Infrastructure and Symbolic Maps,International Workshop on Architectures and Building Blocks of Web-Based User-Adaptive Systems (WABBWUAS) (2010),2010,E1 - Conference proceeding,460608.0,,,2-s2.0-84889074990,,,,1116290,Kurt Gubi,Faculty of Engineering,School of Computer Science,Computer Science,Engineering,Geomatic engineering,400000,401300,0.688,Engineering,"Control engineering, mechatronics and robotics",400000.0,400700.0,0.674,Engineering,"Electronics, sensors and digital hardware",400000.0,400900.0,0.594,False,False,False,False,False,False,False,False
1003047xPUB464,A multi-filter enhanced genetic ensemble system for gene selection and sample classification of microarray data,BMC Bioinformatics,2010,C1 - Refereed Journal articles,460103.0,,,2-s2.0-75149178749,,,10.1186/1471-2105-11-S1-S5,1112352,Pengyi Yang,Faculty of Science,School of Mathematics and Statistics,Mathematics & Statistics,Biological Sciences,Genetics,310000,310500,0.844,Biological Sciences,Bioinformatics and computational biology,310000.0,310200.0,0.747,,,,,,False,False,False,False,False,False,False,False
1003047xPUB542,RBT-Km: K-Means Clustering for Multiple Sequence Alignment,2010 ACS/IEEE International Conference on Computer Systems and Applications (AICCSA2010),2010,E1 - Conference proceeding,460103.0,,,2-s2.0-78049455396,,,10.1109/AICCSA.2010.5586934,1031926,Javid Taheri,Faculty of Engineering,School of Computer Science,Computer Science,Information And Computing Sciences,Other information and computing sciences,460000,469900,0.583,Mathematical Sciences,Numerical and computational mathematics,490000.0,490300.0,0.524,Mathematical Sciences,Applied mathematics,490000.0,490100.0,0.49,True,False,False,True,False,False,False,False
1003047xPUB543,A Voting Scheme to Improve the Secondary Structure Prediction,2010 ACS/IEEE International Conference on Computer Systems and Applications (AICCSA2010),2010,E1 - Conference proceeding,460103.0,,,2-s2.0-78049483090,,,10.1109/AICCSA.2010.5586931,1031926,Javid Taheri,Faculty of Engineering,School of Computer Science,Computer Science,Chemical Sciences,Theoretical and computational chemistry,340000,340700,0.663,Engineering,Civil engineering,400000.0,400500.0,0.661,Mathematical Sciences,Mathematical physics,490000.0,490200.0,0.651,False,False,False,False,False,False,False,False
1003047xPUB545,A clustering based hybrid system for biomarker selection and sample classification of mass spectrometry data,Neurocomputing,2010,C1 - Refereed Journal articles,460103.0,,,2-s2.0-77955325026,,,10.1016/j.neucom.2010.02.022,1112352,Pengyi Yang,Faculty of Science,School of Mathematics and Statistics,Mathematics & Statistics,Chemical Sciences,Theoretical and computational chemistry,340000,340700,0.494,Chemical Sciences,Medicinal and biomolecular chemistry,340000.0,340400.0,0.427,,,,,,False,False,False,False,False,False,False,False
1003047xPUB556,A genetic ensemble approach for gene-gene interaction identification,BMC Bioinformatics,2010,C1 - Refereed Journal articles,460103.0,,,2-s2.0-77958048688,,,10.1186/1471-2105-11-524,1112352,Pengyi Yang,Faculty of Science,School of Mathematics and Statistics,Mathematics & Statistics,Biological Sciences,Genetics,310000,310500,0.947,,,,,,,,,,,False,False,False,False,False,False,False,False
1003047xPUB558,Hierarchical kernel mixture models for the prediction of AIDS disease progression using HIV structural gp120 profiles,BMC Genomics,2010,C1 - Refereed Journal articles,460103.0,,,2-s2.0-78649778477,,,10.1186/1471-2164-11-S4-S22,1044118,Paul Dong-Hoon Yoo,Faculty of Engineering,School of Computer Science,Computer Science,Biological Sciences,Biochemistry and cell biology,310000,310100,0.592,Biological Sciences,Bioinformatics and computational biology,310000.0,310200.0,0.437,,,,,,False,False,False,False,False,False,False,False
1003148xPUB10,Dual-Response Choices in Pivoted Stated Choice Experiments,Transportation Research Record,2009,C1 - Refereed Journal articles,380106.0,380202.0,,2-s2.0-76149091841,,,10.3141/2135-04,1003148,John Rose,University of Sydney Business School,Sydney Business School,Institute of Transport and Logistics Studies (ITLS),Psychology,Cognitive and computational psychology,520000,520400,0.653,,,,,,,,,,,False,False,False,False,False,False,False,False
1003148xPUB9,Constructing Efficient Stated Choice Experimental Designs,Transport Reviews,2009,C1 - Refereed Journal articles,380106.0,380202.0,350908.0,2-s2.0-70449380312,,,10.1080/01441640902827623,1003148,John Rose,University of Sydney Business School,Sydney Business School,Institute of Transport and Logistics Studies (ITLS),Built Environment And Design,Building,330000,330200,0.981,Built Environment And Design,Architecture,330000.0,330100.0,0.967,Built Environment And Design,Design,330000.0,330300.0,0.96,False,False,False,False,False,False,False,False
1003244xPUB3,Health scares: Professional priorities,Health,2010,C1 - Refereed Journal articles,420603.0,440706.0,,2-s2.0-73549103633,,,10.1177/1363459309341875,1003244,L Claire Hooker,Faculty of Medicine and Health,FMH Centres and Institutes,Sydney Health Ethics,Health Sciences,Health services and systems,420000,420300,0.82,Health Sciences,Public health,420000.0,420600.0,0.793,,,,,,True,True,False,True,False,True,False,True
1003257xPUB3,Pensions in Australia and South Korea: A comparative analysis,Pensions: an international journal,2009,C1 - Refereed Journal articles,350101.0,,,2-s2.0-70749121412,,,10.1057/pm.2009.27,1003257,Isabel Gordon,University of Sydney Business School,Sydney Business School,Accounting,Economics,Applied economics,380000,380100,0.472,,,,,,,,,,,False,False,False,False,False,False,False,False
1003289xPUB1016,Steady gravity waves due to a submerged source,Journal of Fluid Mechanics,2013,C1 - Refereed Journal articles,490202.0,490101.0,490109.0,2-s2.0-84898631957,,,10.1017/jfm.2013.425,1134425,Christopher Lustri,Faculty of Science,School of Mathematics and Statistics,Mathematics & Statistics,Earth Sciences,Geophysics,370000,370600,0.666,Earth Sciences,Hydrology,370000.0,370700.0,0.569,Earth Sciences,Oceanography,370000.0,370800.0,0.495,False,False,False,False,False,False,False,False
1003289xPUB1034,Discrete-time Calogero-Moser system and Lagrangian 1-form structure,Journal of Physics A: Mathematical and Theoretical,2011,C1 - Refereed Journal articles EXT,490199.0,490202.0,,2-s2.0-80052013981,,,10.1088/1751-8113/44/36/365203,,,Other,Other,Other,Mathematical Sciences,Mathematical physics,490000,490200,0.928,Mathematical Sciences,Pure mathematics,490000.0,490400.0,0.858,Mathematical Sciences,Numerical and computational mathematics,490000.0,490300.0,0.707,True,True,True,True,True,False,False,True
1003289xPUB1036,Lagrangian multiform structure for the lattice Gel'fand-Dikii hierarchy,Journal of Physics A: Mathematical and Theoretical,2010,C1 - Refereed Journal articles EXT,490202.0,,,2-s2.0-80051963368,,,10.1088/1751-8113/43/7/072003,1133998,Sarah Lobb,Faculty of Science,School of Mathematics and Statistics,Mathematics & Statistics,Mathematical Sciences,Mathematical physics,490000,490200,0.881,Mathematical Sciences,Pure mathematics,490000.0,490400.0,0.801,Physical Sciences,Space sciences,510000.0,510900.0,0.659,True,True,False,True,True,False,False,True
1003289xPUB1046,Bicentennial of the Great Poncelet Theorem (1813-2013): Current advances,Bulletin of the American Mathematical Society,2014,C1 - Refereed Journal articles EXT,490409.0,490105.0,490201.0,2-s2.0-84901422177,,,10.1090/S0273-0979-2014-01437-5,,,Other,Other,Other,"History, Heritage And Archaeology",Historical studies,430000,430300,0.673,"History, Heritage And Archaeology","Heritage, archive and museum studies",430000.0,430200.0,0.647,Mathematical Sciences,Mathematical physics,490000.0,490200.0,0.61,False,False,True,True,False,False,True,True
1003289xPUB1051,A convergent finite-element-based discretization of the stochastic Landauâ€“Lifshitzâ€“Gilbert equation,IMA Journal of Numerical Analysis,2014,C1 - Refereed Journal articles EXT,490303.0,490302.0,,2-s2.0-84898855228,,,10.1093/imanum/drt020,,,Other,Other,Other,Mathematical Sciences,Mathematical physics,490000,490200,0.925,Mathematical Sciences,Numerical and computational mathematics,490000.0,490300.0,0.898,Mathematical Sciences,Pure mathematics,490000.0,490400.0,0.841,True,True,True,True,False,True,False,True
1003289xPUB1052,Stochastic Ferromagnetism. Analysis and Numerics,Stochastic Ferromagnetism. Analysis and Numerics,2014,A1 - Book,490302.0,510303.0,,,,,10.1515/9783110307108,1134475,Mikhail Neklyudov,Faculty of Science,School of Mathematics and Statistics,Mathematics & Statistics,Mathematical Sciences,Mathematical physics,490000,490200,0.911,Mathematical Sciences,Numerical and computational mathematics,490000.0,490300.0,0.884,,,,,,True,True,False,True,False,True,False,True
1003289xPUB1093,Nonlinear Steepest Descent and Numerical Solution of Riemann-Hilbert Problems,Communications on Pure and Applied Mathematics,2014,C1 - Refereed Journal articles,490202.0,,,2-s2.0-84902546140,,,10.1002/cpa.21497,1126813,Sheehan Olver,Faculty of Science,School of Mathematics and Statistics,Mathematics & Statistics,Mathematical Sciences,Numerical and computational mathematics,490000,490300,0.953,Mathematical Sciences,Mathematical physics,490000.0,490200.0,0.897,Mathematical Sciences,Pure mathematics,490000.0,490400.0,0.847,True,True,True,True,False,True,False,True
1003289xPUB1094,Change of variable formulas for regularizing slowly decaying and oscillatory Cauchy and Hilbert transforms,Analysis and Applications,2014,C1 - Refereed Journal articles,490202.0,,,2-s2.0-84902650396,,,10.1142/S0219530514500353,1126813,Sheehan Olver,Faculty of Science,School of Mathematics and Statistics,Mathematics & Statistics,Mathematical Sciences,Mathematical physics,490000,490200,0.933,Mathematical Sciences,Pure mathematics,490000.0,490400.0,0.879,,,,,,True,True,False,True,True,False,False,True
1003289xPUB1108,Pseudo-integrable billiards and arithmetic dynamics,Journal of Modern Dynamics,2014,C1 - Refereed Journal articles,490409.0,490105.0,490202.0,2-s2.0-84904747792,,,10.3934/jmd.2014.8.109,1136003,Milena Radnovic,Faculty of Science,School of Mathematics and Statistics,Mathematics & Statistics,Mathematical Sciences,Numerical and computational mathematics,490000,490300,0.648,Mathematical Sciences,Mathematical physics,490000.0,490200.0,0.643,Mathematical Sciences,Applied mathematics,490000.0,490100.0,0.549,True,True,True,True,False,True,True,True
1003289xPUB1147,Code Breaking in the Pacific,Code Breaking in the Pacific,2014,A1 - Book,461301.0,460401.0,,2-s2.0-84930432846,,,10.1007/978-3-319-08278-3,1000041,John Mack,Faculty of Science,School of Mathematics and Statistics,Mathematics & Statistics,Information And Computing Sciences,Software engineering,460000,461200,0.873,Information And Computing Sciences,Distributed computing and systems software,460000.0,460600.0,0.682,Information And Computing Sciences,Other information and computing sciences,460000.0,469900.0,0.679,True,True,True,True,False,False,False,False
1003289xPUB1275,"Engineering Fundamentals of Ring Spinning/Twisting, Over-end Unwinding and Two-for-One Twisting in Textile Processes","Engineering Fundamentals of Ring Spinning/Twisting, Over-end Unwinding and Two-for-One Twisting in Textile Processes",2015,A1 - Book,401413.0,490101.0,,,,,,1105142,W Barrie Fraser,Faculty of Science,School of Mathematics and Statistics,Mathematics & Statistics,Engineering,Engineering practice and education,400000,401000,0.963,,,,,,,,,,,True,False,False,True,False,False,False,False
1003289xPUB1290,Count Distribution for Generalized Weibull Duration with Applications,Communications in Statistics - Theory and Methods,2015,C1 - Refereed Journal articles,490509.0,490510.0,380205.0,2-s2.0-84943514700,,,10.1080/03610926.2015.1062105,1001736,Mahatelge Shelton Peiris,Faculty of Science,School of Mathematics and Statistics,Mathematics & Statistics,Mathematical Sciences,Statistics,490000,490500,0.885,Mathematical Sciences,Applied mathematics,490000.0,490100.0,0.85,Mathematical Sciences,Numerical and computational mathematics,490000.0,490300.0,0.796,True,True,True,True,True,False,False,True
1003289xPUB1331,Autoregressive Conditional Duration Model with an Extended Weibull Error Distribution,Causal Inference in Econometrics,2016,B1 - Book Chapter - Commercial pub,490510.0,380299.0,,2-s2.0-84952700802,,,10.1007/978-3-319-27284-9_5,1125129,Rasika Yatigammana,University of Sydney Business School,Sydney Business School,Business Analytics,Mathematical Sciences,Statistics,490000,490500,0.849,Mathematical Sciences,Mathematical physics,490000.0,490200.0,0.778,Mathematical Sciences,Pure mathematics,490000.0,490400.0,0.775,True,True,True,True,True,False,False,True
1003289xPUB1333,Unraveling the mechanistic complexity of Alzheimer's disease through systems biology,Alzheimer's and Dementia,2016,C1 - Refereed Journal articles,310114.0,510501.0,490102.0,2-s2.0-84969945298,,,10.1016/j.jalz.2015.10.010,1032146,Jennifer Rollo,DVC Research,University Centres (DVC Research),Charles Perkins Centre,Biomedical And Clinical Sciences,Neurosciences,320000,320900,0.658,Biomedical And Clinical Sciences,Medical biotechnology,320000.0,320600.0,0.497,,,,,,False,False,False,False,False,False,False,False
1003289xPUB1392,Bayesian estimation and inference for log-ACD models,Computational Statistics,2016,C1 - Refereed Journal articles,380205.0,490510.0,,2-s2.0-84960402770,,,10.1007/s00180-015-0576-8,1043483,Richard Gerlach,University of Sydney Business School,Sydney Business School,Business Analytics,Mathematical Sciences,Statistics,490000,490500,0.651,Mathematical Sciences,Mathematical physics,490000.0,490200.0,0.646,Mathematical Sciences,Applied mathematics,490000.0,490100.0,0.553,True,True,True,True,True,False,False,True
1003289xPUB1414,Off-centre Steiner points for Delaunay-refinement on curved surfaces,Computer-Aided Design,2016,C1 - Refereed Journal articles,490302.0,,,2-s2.0-84954373621,,,10.1016/j.cad.2015.10.007,1116617,Darren Engwirda,Faculty of Science,School of Mathematics and Statistics,Mathematics & Statistics,Mathematical Sciences,Applied mathematics,490000,490100,0.619,Built Environment And Design,Design,330000.0,330300.0,0.591,Mathematical Sciences,Mathematical physics,490000.0,490200.0,0.547,True,False,True,True,False,False,False,False
1003289xPUB1418,"Dietary Macronutrients and the Aging Liver Sinusoidal
Endothelial Cell",American Journal of Physiology - Heart and Circulatory Physiology,2016,C1 - Refereed Journal articles,320800.0,321402.0,,2-s2.0-84983801280,,,10.1152/ajpheart.00949.2015,1009368,Victoria Carroll Cogger,Faculty of Medicine and Health,Sydney Medical School,Concord Clinical School: Medicine,Biomedical And Clinical Sciences,Nutrition and dietetics,320000,321000,0.761,Health Sciences,"Traditional, complementary and integrative medicine",420000.0,420800.0,0.755,Biological Sciences,Biochemistry and cell biology,310000.0,310100.0,0.733,True,False,False,True,False,False,False,False
1003289xPUB1426,A Riemann-Hilbert approach to Jacobi operators and Gaussian quadrature,IMA Journal of Numerical Analysis,2016,C1 - Refereed Journal articles,490302.0,,,2-s2.0-84959886426,,,10.1093/imanum/dru061,1126813,Sheehan Olver,Faculty of Science,School of Mathematics and Statistics,Mathematics & Statistics,Mathematical Sciences,Mathematical physics,490000,490200,0.934,Mathematical Sciences,Pure mathematics,490000.0,490400.0,0.802,Mathematical Sciences,Numerical and computational mathematics,490000.0,490300.0,0.693,True,True,True,True,False,False,True,True
1003289xPUB1438,Unraveling Kinase Activation Dynamics Using Kinase-Substrate Relationships from Temporal Large-Scale Phosphoproteomics Studies,PloS One,2016,C1 - Refereed Journal articles,510501.0,490102.0,,2-s2.0-84976567999,,,10.1371/journal.pone.0157763,1131258,Westa Domanova,Faculty of Science,School of Physics,Physics,Biological Sciences,Biochemistry and cell biology,310000,310100,0.903,,,,,,,,,,,False,False,False,False,False,False,False,False
1003289xPUB1482,Tensor calculus in polar coordinates using Jacobi polynomials,Journal of Computational Physics,2016,C1 - Refereed Journal articles,490302.0,490410.0,,2-s2.0-84983394174,,,10.1016/j.jcp.2016.08.013,1135944,Geoffrey Vasil,Faculty of Science,School of Mathematics and Statistics,Mathematics & Statistics,Mathematical Sciences,Numerical and computational mathematics,490000,490300,0.845,Mathematical Sciences,Mathematical physics,490000.0,490200.0,0.842,Mathematical Sciences,Pure mathematics,490000.0,490400.0,0.761,True,True,True,True,True,False,True,True
1003289xPUB1487,Generalized Fractional Processes with Long Memory and Time Dependent Volatility Revisited,Econometrics,2016,C1 - Refereed Journal articles,490509.0,490510.0,380205.0,2-s2.0-85062305134,,,10.3390/econometrics4030037,1001736,Mahatelge Shelton Peiris,Faculty of Science,School of Mathematics and Statistics,Mathematics & Statistics,Information And Computing Sciences,Distributed computing and systems software,460000,460600,0.855,Mathematical Sciences,Mathematical physics,490000.0,490200.0,0.804,Mathematical Sciences,Pure mathematics,490000.0,490400.0,0.686,False,True,True,True,False,False,False,False
1003289xPUB1495,ORTI: An Open-Access Repository of Transcriptional Interactions for Interrogating Mammalian Gene Expression Data,PloS One,2016,C1 - Refereed Journal articles,310506.0,510501.0,,2-s2.0-84991467066,,,10.1371/journal.pone.0164535,1134174,Fatemeh Vafaee,Faculty of Science,School of Mathematics and Statistics,Mathematics & Statistics,Biological Sciences,Genetics,310000,310500,0.773,Biological Sciences,Bioinformatics and computational biology,310000.0,310200.0,0.722,,,,,,True,True,False,True,True,False,False,True
