division,division_id,group,group_id
Human Society,440000,Political science,440800
Human Society,440000,Political science,440800
Human Society,440000,Political science,440800
Human Society,440000,Political science,440800
Human Society,440000,Political science,440800
Human Society,440000,Political science,440800
Human Society,440000,Political science,440800
Human Society,440000,Social work,440900
Human Society,440000,Social work,440900
Human Society,440000,Social work,440900
Human Society,440000,Social work,440900
Human Society,440000,Sociology,441000
Human Society,440000,Sociology,441000
Human Society,440000,Sociology,441000
Human Society,440000,Sociology,441000
Human Society,440000,Sociology,441000
Human Society,440000,Sociology,441000
Human Society,440000,Sociology,441000
Human Society,440000,Sociology,441000
Human Society,440000,Sociology,441000
Human Society,440000,Sociology,441000
Human Society,440000,Sociology,441000
Human Society,440000,Sociology,441000
Human Society,440000,Sociology,441000
Human Society,440000,Sociology,441000
Human Society,440000,Sociology,441000
Human Society,440000,Sociology,441000
Human Society,440000,Sociology,441000
Human Society,440000,Other human society,449900
Human Society,440000,Other human society,449900
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander culture, language and history",450100
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander culture, language and history",450100
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander culture, language and history",450100
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander culture, language and history",450100
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander culture, language and history",450100
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander culture, language and history",450100
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander culture, language and history",450100
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander culture, language and history",450100
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander culture, language and history",450100
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander culture, language and history",450100
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander culture, language and history",450100
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander culture, language and history",450100
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander culture, language and history",450100
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander culture, language and history",450100
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander culture, language and history",450100
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander culture, language and history",450100
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander culture, language and history",450100
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander culture, language and history",450100
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander culture, language and history",450100
Indigenous Studies,450000,Aboriginal and Torres Strait Islander education,450200
Indigenous Studies,450000,Aboriginal and Torres Strait Islander education,450200
Indigenous Studies,450000,Aboriginal and Torres Strait Islander education,450200
Indigenous Studies,450000,Aboriginal and Torres Strait Islander education,450200
Indigenous Studies,450000,Aboriginal and Torres Strait Islander education,450200
Indigenous Studies,450000,Aboriginal and Torres Strait Islander education,450200
Indigenous Studies,450000,Aboriginal and Torres Strait Islander education,450200
Indigenous Studies,450000,Aboriginal and Torres Strait Islander education,450200
Indigenous Studies,450000,Aboriginal and Torres Strait Islander education,450200
Indigenous Studies,450000,Aboriginal and Torres Strait Islander education,450200
Indigenous Studies,450000,Aboriginal and Torres Strait Islander education,450200
Indigenous Studies,450000,Aboriginal and Torres Strait Islander education,450200
Indigenous Studies,450000,Aboriginal and Torres Strait Islander education,450200
Indigenous Studies,450000,Aboriginal and Torres Strait Islander education,450200
Indigenous Studies,450000,Aboriginal and Torres Strait Islander environmental knowledges and management,450300
Indigenous Studies,450000,Aboriginal and Torres Strait Islander environmental knowledges and management,450300
Indigenous Studies,450000,Aboriginal and Torres Strait Islander environmental knowledges and management,450300
Indigenous Studies,450000,Aboriginal and Torres Strait Islander environmental knowledges and management,450300
Indigenous Studies,450000,Aboriginal and Torres Strait Islander environmental knowledges and management,450300
Indigenous Studies,450000,Aboriginal and Torres Strait Islander environmental knowledges and management,450300
Indigenous Studies,450000,Aboriginal and Torres Strait Islander environmental knowledges and management,450300
Indigenous Studies,450000,Aboriginal and Torres Strait Islander environmental knowledges and management,450300
Indigenous Studies,450000,Aboriginal and Torres Strait Islander health and wellbeing,450400
Indigenous Studies,450000,Aboriginal and Torres Strait Islander health and wellbeing,450400
Indigenous Studies,450000,Aboriginal and Torres Strait Islander health and wellbeing,450400
Indigenous Studies,450000,Aboriginal and Torres Strait Islander health and wellbeing,450400
Indigenous Studies,450000,Aboriginal and Torres Strait Islander health and wellbeing,450400
Indigenous Studies,450000,Aboriginal and Torres Strait Islander health and wellbeing,450400
Indigenous Studies,450000,Aboriginal and Torres Strait Islander health and wellbeing,450400
Indigenous Studies,450000,Aboriginal and Torres Strait Islander health and wellbeing,450400
Indigenous Studies,450000,Aboriginal and Torres Strait Islander health and wellbeing,450400
Indigenous Studies,450000,Aboriginal and Torres Strait Islander health and wellbeing,450400
Indigenous Studies,450000,Aboriginal and Torres Strait Islander health and wellbeing,450400
Indigenous Studies,450000,Aboriginal and Torres Strait Islander health and wellbeing,450400
Indigenous Studies,450000,Aboriginal and Torres Strait Islander health and wellbeing,450400
Indigenous Studies,450000,Aboriginal and Torres Strait Islander health and wellbeing,450400
Indigenous Studies,450000,Aboriginal and Torres Strait Islander health and wellbeing,450400
Indigenous Studies,450000,Aboriginal and Torres Strait Islander health and wellbeing,450400
Indigenous Studies,450000,Aboriginal and Torres Strait Islander health and wellbeing,450400
Indigenous Studies,450000,Aboriginal and Torres Strait Islander health and wellbeing,450400
Indigenous Studies,450000,Aboriginal and Torres Strait Islander health and wellbeing,450400
Indigenous Studies,450000,Aboriginal and Torres Strait Islander health and wellbeing,450400
Indigenous Studies,450000,Aboriginal and Torres Strait Islander health and wellbeing,450400
Indigenous Studies,450000,Aboriginal and Torres Strait Islander health and wellbeing,450400
Indigenous Studies,450000,Aboriginal and Torres Strait Islander health and wellbeing,450400
Indigenous Studies,450000,Aboriginal and Torres Strait Islander health and wellbeing,450400
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander peoples, society and community",450500
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander peoples, society and community",450500
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander peoples, society and community",450500
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander peoples, society and community",450500
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander peoples, society and community",450500
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander peoples, society and community",450500
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander peoples, society and community",450500
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander peoples, society and community",450500
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander peoples, society and community",450500
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander peoples, society and community",450500
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander peoples, society and community",450500
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander peoples, society and community",450500
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander peoples, society and community",450500
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander peoples, society and community",450500
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander peoples, society and community",450500
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander peoples, society and community",450500
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander peoples, society and community",450500
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander peoples, society and community",450500
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander peoples, society and community",450500
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander peoples, society and community",450500
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander peoples, society and community",450500
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander peoples, society and community",450500
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander peoples, society and community",450500
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander peoples, society and community",450500
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander peoples, society and community",450500
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander peoples, society and community",450500
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander peoples, society and community",450500
Indigenous Studies,450000,"Aboriginal and Torres Strait Islander peoples, society and community",450500
Indigenous Studies,450000,Aboriginal and Torres Strait Islander sciences,450600
Indigenous Studies,450000,Aboriginal and Torres Strait Islander sciences,450600
Indigenous Studies,450000,Aboriginal and Torres Strait Islander sciences,450600
Indigenous Studies,450000,Aboriginal and Torres Strait Islander sciences,450600
Indigenous Studies,450000,Aboriginal and Torres Strait Islander sciences,450600
Indigenous Studies,450000,Aboriginal and Torres Strait Islander sciences,450600
Indigenous Studies,450000,Aboriginal and Torres Strait Islander sciences,450600
Indigenous Studies,450000,Aboriginal and Torres Strait Islander sciences,450600
Indigenous Studies,450000,Aboriginal and Torres Strait Islander sciences,450600
Indigenous Studies,450000,Aboriginal and Torres Strait Islander sciences,450600
Indigenous Studies,450000,"Te ahurea, reo me te hītori o te Māori (Māori culture, language and history)",450700
Indigenous Studies,450000,"Te ahurea, reo me te hītori o te Māori (Māori culture, language and history)",450700
Indigenous Studies,450000,"Te ahurea, reo me te hītori o te Māori (Māori culture, language and history)",450700
Indigenous Studies,450000,"Te ahurea, reo me te hītori o te Māori (Māori culture, language and history)",450700
Indigenous Studies,450000,"Te ahurea, reo me te hītori o te Māori (Māori culture, language and history)",450700
Indigenous Studies,450000,"Te ahurea, reo me te hītori o te Māori (Māori culture, language and history)",450700
Indigenous Studies,450000,"Te ahurea, reo me te hītori o te Māori (Māori culture, language and history)",450700
Indigenous Studies,450000,"Te ahurea, reo me te hītori o te Māori (Māori culture, language and history)",450700
Indigenous Studies,450000,"Te ahurea, reo me te hītori o te Māori (Māori culture, language and history)",450700
Indigenous Studies,450000,"Te ahurea, reo me te hītori o te Māori (Māori culture, language and history)",450700
Indigenous Studies,450000,"Te ahurea, reo me te hītori o te Māori (Māori culture, language and history)",450700
Indigenous Studies,450000,"Te ahurea, reo me te hītori o te Māori (Māori culture, language and history)",450700
Indigenous Studies,450000,"Te ahurea, reo me te hītori o te Māori (Māori culture, language and history)",450700
Indigenous Studies,450000,"Te ahurea, reo me te hītori o te Māori (Māori culture, language and history)",450700
Indigenous Studies,450000,"Te ahurea, reo me te hītori o te Māori (Māori culture, language and history)",450700
Indigenous Studies,450000,"Te ahurea, reo me te hītori o te Māori (Māori culture, language and history)",450700
Indigenous Studies,450000,"Te ahurea, reo me te hītori o te Māori (Māori culture, language and history)",450700
Indigenous Studies,450000,"Te ahurea, reo me te hītori o te Māori (Māori culture, language and history)",450700
Indigenous Studies,450000,"Te ahurea, reo me te hītori o te Māori (Māori culture, language and history)",450700
Indigenous Studies,450000,"Te ahurea, reo me te hītori o te Māori (Māori culture, language and history)",450700
Indigenous Studies,450000,"Te ahurea, reo me te hītori o te Māori (Māori culture, language and history)",450700
Indigenous Studies,450000,"Te ahurea, reo me te hītori o te Māori (Māori culture, language and history)",450700
Indigenous Studies,450000,Mātauranga Māori (Māori education),450800
Indigenous Studies,450000,Mātauranga Māori (Māori education),450800
Indigenous Studies,450000,Mātauranga Māori (Māori education),450800
Indigenous Studies,450000,Mātauranga Māori (Māori education),450800
Indigenous Studies,450000,Mātauranga Māori (Māori education),450800
Indigenous Studies,450000,Mātauranga Māori (Māori education),450800
Indigenous Studies,450000,Mātauranga Māori (Māori education),450800
Indigenous Studies,450000,Mātauranga Māori (Māori education),450800
Indigenous Studies,450000,Mātauranga Māori (Māori education),450800
Indigenous Studies,450000,Mātauranga Māori (Māori education),450800
Indigenous Studies,450000,Mātauranga Māori (Māori education),450800
Indigenous Studies,450000,Mātauranga Māori (Māori education),450800
Indigenous Studies,450000,Ngā mātauranga taiao o te Māori (Māori environmental knowledges),450900
Indigenous Studies,450000,Ngā mātauranga taiao o te Māori (Māori environmental knowledges),450900
Indigenous Studies,450000,Ngā mātauranga taiao o te Māori (Māori environmental knowledges),450900
Indigenous Studies,450000,Ngā mātauranga taiao o te Māori (Māori environmental knowledges),450900
Indigenous Studies,450000,Ngā mātauranga taiao o te Māori (Māori environmental knowledges),450900
Indigenous Studies,450000,Ngā mātauranga taiao o te Māori (Māori environmental knowledges),450900
Indigenous Studies,450000,Ngā mātauranga taiao o te Māori (Māori environmental knowledges),450900
Indigenous Studies,450000,Ngā mātauranga taiao o te Māori (Māori environmental knowledges),450900
Indigenous Studies,450000,Te hauora me te oranga o te Māori (Māori health and wellbeing),451000
Indigenous Studies,450000,Te hauora me te oranga o te Māori (Māori health and wellbeing),451000
Indigenous Studies,450000,Te hauora me te oranga o te Māori (Māori health and wellbeing),451000
Indigenous Studies,450000,Te hauora me te oranga o te Māori (Māori health and wellbeing),451000
Indigenous Studies,450000,Te hauora me te oranga o te Māori (Māori health and wellbeing),451000
Indigenous Studies,450000,Te hauora me te oranga o te Māori (Māori health and wellbeing),451000
Indigenous Studies,450000,Te hauora me te oranga o te Māori (Māori health and wellbeing),451000
Indigenous Studies,450000,Te hauora me te oranga o te Māori (Māori health and wellbeing),451000
Indigenous Studies,450000,Te hauora me te oranga o te Māori (Māori health and wellbeing),451000
Indigenous Studies,450000,Te hauora me te oranga o te Māori (Māori health and wellbeing),451000
Indigenous Studies,450000,Te hauora me te oranga o te Māori (Māori health and wellbeing),451000
Indigenous Studies,450000,Te hauora me te oranga o te Māori (Māori health and wellbeing),451000
Indigenous Studies,450000,Te hauora me te oranga o te Māori (Māori health and wellbeing),451000
Indigenous Studies,450000,Te hauora me te oranga o te Māori (Māori health and wellbeing),451000
Indigenous Studies,450000,Te hauora me te oranga o te Māori (Māori health and wellbeing),451000
Indigenous Studies,450000,Te hauora me te oranga o te Māori (Māori health and wellbeing),451000
Indigenous Studies,450000,Te hauora me te oranga o te Māori (Māori health and wellbeing),451000
Indigenous Studies,450000,Te hauora me te oranga o te Māori (Māori health and wellbeing),451000
Indigenous Studies,450000,Te hauora me te oranga o te Māori (Māori health and wellbeing),451000
Indigenous Studies,450000,Te hauora me te oranga o te Māori (Māori health and wellbeing),451000
Indigenous Studies,450000,Te hauora me te oranga o te Māori (Māori health and wellbeing),451000
Indigenous Studies,450000,Te hauora me te oranga o te Māori (Māori health and wellbeing),451000
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100
Indigenous Studies,450000,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",451100
Indigenous Studies,450000,Ngā pūtaiao Māori (Māori sciences),451200
Indigenous Studies,450000,Ngā pūtaiao Māori (Māori sciences),451200
Indigenous Studies,450000,Ngā pūtaiao Māori (Māori sciences),451200
Indigenous Studies,450000,Ngā pūtaiao Māori (Māori sciences),451200
Indigenous Studies,450000,Ngā pūtaiao Māori (Māori sciences),451200
Indigenous Studies,450000,Ngā pūtaiao Māori (Māori sciences),451200
Indigenous Studies,450000,Ngā pūtaiao Māori (Māori sciences),451200
Indigenous Studies,450000,Ngā pūtaiao Māori (Māori sciences),451200
Indigenous Studies,450000,Ngā pūtaiao Māori (Māori sciences),451200
Indigenous Studies,450000,Ngā pūtaiao Māori (Māori sciences),451200
Indigenous Studies,450000,Ngā pūtaiao Māori (Māori sciences),451200
Indigenous Studies,450000,Ngā pūtaiao Māori (Māori sciences),451200
Indigenous Studies,450000,"Pacific Peoples culture, language and history",451300
Indigenous Studies,450000,"Pacific Peoples culture, language and history",451300
Indigenous Studies,450000,"Pacific Peoples culture, language and history",451300
Indigenous Studies,450000,"Pacific Peoples culture, language and history",451300
Indigenous Studies,450000,"Pacific Peoples culture, language and history",451300
Indigenous Studies,450000,"Pacific Peoples culture, language and history",451300
Indigenous Studies,450000,"Pacific Peoples culture, language and history",451300
Indigenous Studies,450000,"Pacific Peoples culture, language and history",451300
Indigenous Studies,450000,"Pacific Peoples culture, language and history",451300
Indigenous Studies,450000,"Pacific Peoples culture, language and history",451300
Indigenous Studies,450000,"Pacific Peoples culture, language and history",451300
Indigenous Studies,450000,"Pacific Peoples culture, language and history",451300
Indigenous Studies,450000,"Pacific Peoples culture, language and history",451300
Indigenous Studies,450000,"Pacific Peoples culture, language and history",451300
Indigenous Studies,450000,"Pacific Peoples culture, language and history",451300
Indigenous Studies,450000,"Pacific Peoples culture, language and history",451300
Indigenous Studies,450000,"Pacific Peoples culture, language and history",451300
Indigenous Studies,450000,"Pacific Peoples culture, language and history",451300
Indigenous Studies,450000,"Pacific Peoples culture, language and history",451300
Indigenous Studies,450000,"Pacific Peoples culture, language and history",451300
Indigenous Studies,450000,Pacific Peoples education,451400
Indigenous Studies,450000,Pacific Peoples education,451400
Indigenous Studies,450000,Pacific Peoples education,451400
Indigenous Studies,450000,Pacific Peoples education,451400
Indigenous Studies,450000,Pacific Peoples education,451400
Indigenous Studies,450000,Pacific Peoples education,451400
Indigenous Studies,450000,Pacific Peoples education,451400
Indigenous Studies,450000,Pacific Peoples education,451400
Indigenous Studies,450000,Pacific Peoples education,451400
Indigenous Studies,450000,Pacific Peoples education,451400
Indigenous Studies,450000,Pacific Peoples education,451400
Indigenous Studies,450000,Pacific Peoples education,451400
Indigenous Studies,450000,Pacific Peoples education,451400
Indigenous Studies,450000,Pacific Peoples education,451400
Indigenous Studies,450000,Pacific Peoples environmental knowledges,451500
Indigenous Studies,450000,Pacific Peoples environmental knowledges,451500
Indigenous Studies,450000,Pacific Peoples environmental knowledges,451500
Indigenous Studies,450000,Pacific Peoples environmental knowledges,451500
Indigenous Studies,450000,Pacific Peoples environmental knowledges,451500
Indigenous Studies,450000,Pacific Peoples environmental knowledges,451500
Indigenous Studies,450000,Pacific Peoples environmental knowledges,451500
Indigenous Studies,450000,Pacific Peoples environmental knowledges,451500
Indigenous Studies,450000,Pacific Peoples health and wellbeing,451600
Indigenous Studies,450000,Pacific Peoples health and wellbeing,451600
Indigenous Studies,450000,Pacific Peoples health and wellbeing,451600
Indigenous Studies,450000,Pacific Peoples health and wellbeing,451600
Indigenous Studies,450000,Pacific Peoples health and wellbeing,451600
Indigenous Studies,450000,Pacific Peoples health and wellbeing,451600
Indigenous Studies,450000,Pacific Peoples health and wellbeing,451600
Indigenous Studies,450000,Pacific Peoples health and wellbeing,451600
Indigenous Studies,450000,Pacific Peoples health and wellbeing,451600
Indigenous Studies,450000,Pacific Peoples health and wellbeing,451600
Indigenous Studies,450000,Pacific Peoples health and wellbeing,451600
Indigenous Studies,450000,Pacific Peoples health and wellbeing,451600
Indigenous Studies,450000,Pacific Peoples health and wellbeing,451600
Indigenous Studies,450000,Pacific Peoples health and wellbeing,451600
Indigenous Studies,450000,Pacific Peoples health and wellbeing,451600
Indigenous Studies,450000,Pacific Peoples health and wellbeing,451600
Indigenous Studies,450000,Pacific Peoples health and wellbeing,451600
Indigenous Studies,450000,Pacific Peoples health and wellbeing,451600
Indigenous Studies,450000,Pacific Peoples health and wellbeing,451600
Indigenous Studies,450000,Pacific Peoples health and wellbeing,451600
Indigenous Studies,450000,Pacific Peoples health and wellbeing,451600
Indigenous Studies,450000,Pacific Peoples sciences,451700
Indigenous Studies,450000,Pacific Peoples sciences,451700
Indigenous Studies,450000,Pacific Peoples sciences,451700
Indigenous Studies,450000,Pacific Peoples sciences,451700
Indigenous Studies,450000,Pacific Peoples sciences,451700
Indigenous Studies,450000,Pacific Peoples sciences,451700
Indigenous Studies,450000,Pacific Peoples sciences,451700
Indigenous Studies,450000,Pacific Peoples sciences,451700
Indigenous Studies,450000,Pacific Peoples sciences,451700
Indigenous Studies,450000,Pacific Peoples sciences,451700
Indigenous Studies,450000,Pacific Peoples society and community,451800
Indigenous Studies,450000,Pacific Peoples society and community,451800
Indigenous Studies,450000,Pacific Peoples society and community,451800
Indigenous Studies,450000,Pacific Peoples society and community,451800
Indigenous Studies,450000,Pacific Peoples society and community,451800
Indigenous Studies,450000,Pacific Peoples society and community,451800
Indigenous Studies,450000,Pacific Peoples society and community,451800
Indigenous Studies,450000,Pacific Peoples society and community,451800
Indigenous Studies,450000,Pacific Peoples society and community,451800
Indigenous Studies,450000,Pacific Peoples society and community,451800
Indigenous Studies,450000,Pacific Peoples society and community,451800
Indigenous Studies,450000,Pacific Peoples society and community,451800
Indigenous Studies,450000,Pacific Peoples society and community,451800
Indigenous Studies,450000,Pacific Peoples society and community,451800
Indigenous Studies,450000,Pacific Peoples society and community,451800
Indigenous Studies,450000,Pacific Peoples society and community,451800
Indigenous Studies,450000,Pacific Peoples society and community,451800
Indigenous Studies,450000,Pacific Peoples society and community,451800
Indigenous Studies,450000,Pacific Peoples society and community,451800
Indigenous Studies,450000,Pacific Peoples society and community,451800
Indigenous Studies,450000,Pacific Peoples society and community,451800
Indigenous Studies,450000,Pacific Peoples society and community,451800
Indigenous Studies,450000,Pacific Peoples society and community,451800
Indigenous Studies,450000,Pacific Peoples society and community,451800
Indigenous Studies,450000,Pacific Peoples society and community,451800
Indigenous Studies,450000,Pacific Peoples society and community,451800
Indigenous Studies,450000,Pacific Peoples society and community,451800
Indigenous Studies,450000,"Other Indigenous data, methodologies and global Indigenous studies",451900
Indigenous Studies,450000,"Other Indigenous data, methodologies and global Indigenous studies",451900
Indigenous Studies,450000,"Other Indigenous data, methodologies and global Indigenous studies",451900
Indigenous Studies,450000,"Other Indigenous data, methodologies and global Indigenous studies",451900
Indigenous Studies,450000,"Other Indigenous data, methodologies and global Indigenous studies",451900
Indigenous Studies,450000,"Other Indigenous data, methodologies and global Indigenous studies",451900
Indigenous Studies,450000,"Other Indigenous data, methodologies and global Indigenous studies",451900
Indigenous Studies,450000,"Other Indigenous data, methodologies and global Indigenous studies",451900
Indigenous Studies,450000,Other Indigenous studies,459900
Information And Computing Sciences,460000,Applied computing,460100
Information And Computing Sciences,460000,Applied computing,460100
Information And Computing Sciences,460000,Applied computing,460100
Information And Computing Sciences,460000,Applied computing,460100
Information And Computing Sciences,460000,Applied computing,460100
Information And Computing Sciences,460000,Applied computing,460100
Information And Computing Sciences,460000,Applied computing,460100
Information And Computing Sciences,460000,Artificial intelligence,460200
Information And Computing Sciences,460000,Artificial intelligence,460200
Information And Computing Sciences,460000,Artificial intelligence,460200
Information And Computing Sciences,460000,Artificial intelligence,460200
Information And Computing Sciences,460000,Artificial intelligence,460200
Information And Computing Sciences,460000,Artificial intelligence,460200
Information And Computing Sciences,460000,Artificial intelligence,460200
Information And Computing Sciences,460000,Artificial intelligence,460200
Information And Computing Sciences,460000,Artificial intelligence,460200
Information And Computing Sciences,460000,Artificial intelligence,460200
Information And Computing Sciences,460000,Artificial intelligence,460200
Information And Computing Sciences,460000,Artificial intelligence,460200
Information And Computing Sciences,460000,Artificial intelligence,460200
Information And Computing Sciences,460000,Computer vision and multimedia computation,460300
Information And Computing Sciences,460000,Computer vision and multimedia computation,460300
Information And Computing Sciences,460000,Computer vision and multimedia computation,460300
Information And Computing Sciences,460000,Computer vision and multimedia computation,460300
Information And Computing Sciences,460000,Computer vision and multimedia computation,460300
Information And Computing Sciences,460000,Computer vision and multimedia computation,460300
Information And Computing Sciences,460000,Computer vision and multimedia computation,460300
Information And Computing Sciences,460000,Computer vision and multimedia computation,460300
Information And Computing Sciences,460000,Computer vision and multimedia computation,460300
Information And Computing Sciences,460000,Computer vision and multimedia computation,460300
Information And Computing Sciences,460000,Cybersecurity and privacy,460400
Information And Computing Sciences,460000,Cybersecurity and privacy,460400
Information And Computing Sciences,460000,Cybersecurity and privacy,460400
Information And Computing Sciences,460000,Cybersecurity and privacy,460400
Information And Computing Sciences,460000,Cybersecurity and privacy,460400
Information And Computing Sciences,460000,Cybersecurity and privacy,460400
Information And Computing Sciences,460000,Cybersecurity and privacy,460400
Information And Computing Sciences,460000,Cybersecurity and privacy,460400
Information And Computing Sciences,460000,Data management and data science,460500
Information And Computing Sciences,460000,Data management and data science,460500
Information And Computing Sciences,460000,Data management and data science,460500
Information And Computing Sciences,460000,Data management and data science,460500
Information And Computing Sciences,460000,Data management and data science,460500
Information And Computing Sciences,460000,Data management and data science,460500
Information And Computing Sciences,460000,Data management and data science,460500
Information And Computing Sciences,460000,Data management and data science,460500
Information And Computing Sciences,460000,Data management and data science,460500
Information And Computing Sciences,460000,Data management and data science,460500
Information And Computing Sciences,460000,Data management and data science,460500
Information And Computing Sciences,460000,Data management and data science,460500
Information And Computing Sciences,460000,Distributed computing and systems software,460600
Information And Computing Sciences,460000,Distributed computing and systems software,460600
Information And Computing Sciences,460000,Distributed computing and systems software,460600
Information And Computing Sciences,460000,Distributed computing and systems software,460600
Information And Computing Sciences,460000,Distributed computing and systems software,460600
Information And Computing Sciences,460000,Distributed computing and systems software,460600
Information And Computing Sciences,460000,Distributed computing and systems software,460600
